priority,needs_reextract,file,issues,url,source_type
ok,False,faculty/regular/faculty_biswajit_mishra.md,,https://www.daiict.ac.in/faculty/biswajit-mishra,web
ok,False,faculty/regular/faculty_brajesh_dhiman.md,,https://www.daiict.ac.in/faculty/brajesh-dhiman,web
ok,False,faculty/regular/faculty_gautam_dutta.md,,https://www.daiict.ac.in/faculty/gautam-dutta,web
ok,False,faculty/regular/faculty_jenson_joseph.md,,https://www.daiict.ac.in/faculty/jenson-joseph,web
ok,False,faculty/regular/faculty_madhumita_mazumdar.md,,https://www.daiict.ac.in/faculty/madhumita-mazumdar,web
ok,False,faculty/regular/faculty_maniklal_das.md,,https://www.daiict.ac.in/faculty/maniklal-das,web
ok,False,faculty/regular/faculty_manish_chaturvedi.md,,https://www.daiict.ac.in/faculty/manish-chaturvedi,web
ok,False,faculty/regular/faculty_manoj_raut.md,,https://www.daiict.ac.in/faculty/manoj-raut,web
ok,False,faculty/regular/faculty_minal_bhise.md,,https://www.daiict.ac.in/faculty/minal-bhise,web
ok,False,faculty/regular/faculty_mukesh_tiwari.md,,https://www.daiict.ac.in/faculty/mukesh-tiwari,web
ok,False,faculty/regular/faculty_nabin_kumar_sahu.md,,https://www.daiict.ac.in/faculty/nabin-kumar-sahu,web
ok,False,faculty/regular/faculty_p_m_jat.md,,https://www.daiict.ac.in/faculty/p-m-jat,web
ok,False,faculty/regular/faculty_p_s_kalyan_sasidhar.md,,https://www.daiict.ac.in/faculty/p-s-kalyan-sasidhar,web
ok,False,faculty/regular/faculty_pankaj_kumar.md,,https://www.daiict.ac.in/faculty/pankaj-kumar,web
ok,False,faculty/regular/faculty_parul_gupta.md,,https://www.daiict.ac.in/faculty/parul-gupta,web
ok,False,faculty/regular/faculty_prasenjit_majumder.md,,https://www.daiict.ac.in/faculty/prasenjit-majumder,web
ok,False,faculty/regular/faculty_prasenjit_majumder_on_leave.md,,https://www.daiict.ac.in/faculty/prasenjit-majumder,web
ok,False,faculty/regular/faculty_prosenjit_kundu.md,,https://www.daiict.ac.in/faculty/prosenjit-kundu,web
ok,False,faculty/regular/faculty_puneet_bhateja.md,,https://www.daiict.ac.in/faculty/puneet-bhateja,web
ok,False,faculty/regular/faculty_purbasha_das.md,,https://www.daiict.ac.in/faculty/purbasha-das,web
ok,False,faculty/regular/faculty_rachit_chhaya.md,,https://www.daiict.ac.in/faculty/rachit-chhaya,web
ok,False,faculty/regular/faculty_rajib_lochan_das.md,,https://www.daiict.ac.in/faculty/rajib-lochan-das,web
ok,False,faculty/regular/faculty_sandip_modha.md,,https://www.daiict.ac.in/faculty/sandip-modha,web
ok,False,faculty/regular/faculty_sanjay_srivastava.md,,https://www.daiict.ac.in/faculty/sanjay-srivastava,web
ok,False,faculty/regular/faculty_sayantan_paul.md,,https://www.daiict.ac.in/faculty/sayantan-paul,web
ok,False,faculty/regular/faculty_shefali_jha.md,,https://www.daiict.ac.in/faculty/shefali-jha,web
ok,False,faculty/regular/faculty_shruti_bhilare.md,,https://www.daiict.ac.in/faculty/shruti-bhilare,web
ok,False,faculty/regular/faculty_sourish_dasgupta.md,,https://www.daiict.ac.in/faculty/sourish-dasgupta,web
ok,False,faculty/regular/faculty_sreeja_rajendran.md,,https://www.daiict.ac.in/faculty/sreeja-rajendran,web
ok,False,faculty/regular/faculty_subhasish_basak.md,,https://www.daiict.ac.in/faculty/subhasish-basak,web
ok,False,faculty/regular/faculty_sujay_kadam.md,,https://www.daiict.ac.in/faculty/sujay-kadam,web
ok,False,faculty/regular/faculty_yash_vasavada.md,,https://www.daiict.ac.in/faculty/yash-vasavada,web
ok,False,faculty/teaching_fellows.md,,https://daiict.ac.in/teaching-fellows,web
ok,False,faculty/teaching_fellows_list.md,,https://www.daiict.ac.in/teaching-fellows,web
ok,False,governance/academic_council.md,,https://daiict.ac.in/academic-council,web
ok,False,governance/dean_research.md,,https://www.daiict.ac.in/dean-rd,web
ok,False,infrastructure/campus_security.md,,https://www.daiict.ac.in/campus-security,web
ok,False,infrastructure/food_court_v2.md,,https://www.daiict.ac.in/food-court,web
ok,False,infrastructure/lecture_complex.md,,https://www.daiict.ac.in/lecture-complex,web
ok,False,infrastructure/medical_facility_v2.md,,https://www.daiict.ac.in/medical-facility,web
ok,False,infrastructure/sports_complex.md,,https://www.daiict.ac.in/sports-complex,web
ok,False,infrastructure/sports_complex_v2.md,,https://www.daiict.ac.in/sports-complex,web
ok,False,news_articles/news_article_published_in_divya_bhaskar_acm_india_winter_school_2024.md,,https://www.daiict.ac.in/news/6584,web
ok,False,news_articles/news_article_published_in_divya_bhaskar_students_create_3d_model_to_raise_awareness_on_social_issue.md,,https://www.daiict.ac.in/news/6591,web
ok,False,news_articles/news_article_published_in_sandesh_national_seminar_on_navigating_the_ip_landscape.md,,https://www.daiict.ac.in/news/6581,web
ok,False,news_articles/news_article_published_in_the_times_of_india_covering_the_fire_2024.md,,https://www.daiict.ac.in/news/6582,web
ok,False,news_articles/newsletter.md,,https://www.daiict.ac.in/newsletter,web
ok,False,people/doctoral_scholars.md,,https://www.daiict.ac.in/doctoral-scholars,web
ok,False,placements/company_categorization_rules_v2.md,,company_categorization_rules.md,web
ok,False,placements/dream_category_exceptions_v2.md,,dream_category_exceptions.md,web
ok,False,placements/iprs_report_2023_24_v2.md,,placement_cell.md,web
ok,False,placements/offer_rejection_policy_v2.md,,offer_rejection_policy.md,web
ok,False,placements/placement_cell.md,,https://www.daiict.ac.in/placements,web
ok,False,placements/placement_process_steps_v2.md,,placement_process_steps.md,web
ok,False,placements/placement_switching_mechanics_v2.md,,placement_switching_mechanics.md,web
ok,False,policies/attendance_policy_v2.md,,https://www.daiict.ac.in/academic-regulations,Web
ok,False,policies/data_retention_policy_v2.md,,https://www.daiict.ac.in/alumni/data-privacy-policy,Web
ok,False,policies/fee_structure_v2.md,,https://www.daiict.ac.in/admissions,Web
ok,False,policies/hostel_allotment_policy_v2.md,,https://www.daiict.ac.in/hostel,Web
ok,False,policies/it_cybersecurity_policy_v2.md,,https://www.daiict.ac.in/policies,Web
ok,False,policies/lecture_recording_policy_v2.md,,https://www.daiict.ac.in/policies,Web
ok,False,policies/library_usage_policy_v2.md,,https://www.daiict.ac.in/resource-centre,Web
ok,False,policies/refund_withdrawal_policy_v2.md,,https://www.daiict.ac.in/admissions,Web
ok,False,policies/scholarships_financial_aid_v2.md,,https://www.daiict.ac.in/scholarships,Web
ok,False,policies/sports_facility_policy_v2.md,,https://www.daiict.ac.in/campus-life,Web
ok,False,policies/student_clubs_organisations_policy_v2.md,,https://www.daiict.ac.in/student-body-government,Web
ok,False,policies/student_conduct_policy_v2.md,,https://www.daiict.ac.in/student-services,Web
ok,False,research/book_nanoelectronics_physics_technology_and_applications_by_dr_rutu_parekh_author_iop_publishing_bristol_uk.md,,https://www.daiict.ac.in/news/6209,web
ok,False,research/daiict_ac_in_themes_daiict_images_irb_participation_consent_details_and_form_tem.md,,https://www.daiict.ac.in/themes/daiict/images/IRB-participation-consent-details-and-form-template.docx,DOCX
ok,False,research/institutional_review_board_irb_da_iict.md,,https://www.daiict.ac.in/index.ph%70/institutional-review-board-irb-da-iict,web
ok,False,research/publications.md,,https://www.daiict.ac.in/faculty-publications,web
ok,False,research/read_the_news_views_invited_article_of_professor_manish_k_gupta_in_nature_computational_science.md,,https://www.daiict.ac.in/news/4093,web
ok,False,research/research_areas/ai_ml_and_data_science.md,,https://www.daiict.ac.in/ai-ml-and-data-science,web
ok,False,research/research_areas/algorithms_and_theory_of_computation.md,,https://www.daiict.ac.in/algorithms-and-theory-of-omputation,web
ok,False,research/research_areas/communications_and_signal_processing.md,,https://www.daiict.ac.in/communications-and-signal-processing,web
ok,False,research/research_areas/humanities_social_sciences_and_design.md,,https://www.daiict.ac.in/humanities-social-sciences-and-design,web
ok,False,research/research_areas/vlsi_embedded_systems.md,,https://www.daiict.ac.in/vlsi-and-embedded-systems,web
ok,False,research/research_paper_by_mayank_patel_nitish_yadav_and_minal_bhise_gets_best_paper_award_at_ftnct_2021.md,,https://www.daiict.ac.in/news/3811,web
ok,False,student_services/a_word_of_guidance.md,,https://www.daiict.ac.in/word-guidance,web
ok,False,student_services/achievements.md,,https://daiict.ac.in/achievements,web
ok,False,student_services/alumni/alumni.md,,https://www.daiict.ac.in/alumni,web
ok,False,student_services/alumni/alumni_association.md,,https://www.daiict.ac.in/alumni-association.html,web
ok,False,student_services/alumni/alumni_chapter_membership_drive.md,,https://www.daiict.ac.in/dau-alumni-chapter-membership-drive,web
ok,False,student_services/alumni/alumni_document_service.md,,https://www.daiict.ac.in/da-iict-alumni-document-service,web
ok,False,student_services/committees/grievance_redressal_cell_v2.md,,https://daiict.ac.in/grievance-redressal-cell,web
ok,False,student_services/committees/ieee_student_branch_members.md,,http://ieee.daiict.ac.in/ieee2018/members.html,web
ok,False,student_services/committees/internal_complaint_committee.md,,https://www.daiict.ac.in/internal-complaint-committee,web
ok,False,student_services/contact/emergency_contact_details.md,,https://daiict.ac.in/emergency-contact-details,web
ok,False,student_services/contact/location_contact.md,,https://daiict.ac.in/contact-0,web
ok,False,student_services/contact/location_contact_v2.md,,https://daiict.ac.in/contact-0,web
ok,False,student_services/events.md,,https://daiict.ac.in/events,web
ok,False,student_services/medical_assistance_sop.md,,https://daiict.ac.in/sites/default/files/other-files/SOP-Healthcare-Facilities-and-Medical-Emergencies.pdf,PDF
ok,False,student_services/photo_gallery.md,,https://daiict.ac.in/photo-gallery,web
ok,False,student_services/rules/curbing_ragging.md,,https://www.daiict.ac.in/curbing-ragging,web
ok,False,student_services/rules/disciplinary_rules.md,,https://daiict.ac.in/disciplinary-rules,web
ok,False,student_services/rules/examination_rules.md,,https://daiict.ac.in/examination-rules,web
ok,False,student_services/rules/hostel_rules_and_regulations_v2.md,,https://daiict.ac.in/sites/default/files/other-files/Hostel-Rules-and-Regulations.pdf,PDF
ok,False,student_services/rules/student_leave_policy.md,,https://daiict.ac.in/sites/default/files/other-files/Student_Leave_Policy_wef_AY2021-22.pdf,PDF
ok,False,student_services/rules/vehicle_rules_for_students.md,,https://daiict.ac.in/sites/default/files/other-files/DA-IICT_Vehicle_Rules_for_Students.pdf,PDF
ok,False,student_services/social_media/facebook_page.md,,https://www.facebook.com/officialdau,web
ok,False,student_services/social_media/instagram_page.md,,https://www.instagram.com/daiictofficial/,web
ok,False,student_services/social_media/linkedin_page.md,,https://www.linkedin.com/school/dhirubhaiambaniuniversity/?viewAsMember=true,web
ok,False,student_services/social_media/twitter_page.md,,https://x.com/dauofficial_,web
ok,False,student_services/social_media/youtube_channel.md,,https://www.youtube.com/@dau_edu,web
